["port 4","RIGHT"]
["port 6","RIGHT"]
["port 1","LEFT"]
["port 3","RIGHT"]
["port 2","RIGHT"]
["port 5","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(15, 3)
1.8264118416013928e+14 1.5689745014246623e-02 1.2562450830349159e+00
1.8359993053368331e+14 2.1083384218560621e-02 1.6077468203549887e+00
1.8456879560246262e+14 1.9047991492657197e-02 -1.0507646678991578e+00
1.8554794040671972e+14 2.3095502833922310e-02 -1.3186220696198940e+00
1.8653752942222225e+14 7.8447366516321872e-03 -7.7811946473266469e-01
1.8753773065236819e+14 1.2126448430762505e-02 -2.0992750681005576e+00
1.8854871572327044e+14 1.4516822282630732e-02 -2.2450097868759022e+00
1.8957065998193316e+14 1.6541177617987145e-02 -5.1404587620676860e+00
1.9060374259763853e+14 2.0227686139525355e-02 -4.7355504782464157e+00
1.9164814666666669e+14 4.3314561779999684e-02 -6.5875648518990939e+00
1.9270405932047750e+14 4.9437843271698277e-02 -7.3338449014128901e+00
1.9377167183748847e+14 5.5585628236583098e-02 -6.3263857208049750e+00
1.9485117975858869e+14 2.0426743532781184e-02 -5.5768411302860121e+00
1.9594278300653594e+14 1.2999272207010713e-02 -5.4819530208614573e+00
("port 3","mode 1",1,"port 1",1,"transmission")
(15, 3)
1.8169239878787881e+14 3.9235938989276559e-01 -2.5161605056427927e+00
1.8264118416013928e+14 3.8465839251856410e-01 5.4975744914019820e-01
1.8359993053368331e+14 3.9404583503818597e-01 3.6279070841080090e+00
1.8456879560246262e+14 3.9456158396543084e-01 6.7466643320705302e+00
1.8554794040671972e+14 4.0313524613458229e-01 3.6251578338042729e+00
1.8653752942222225e+14 4.0558310709981821e-01 5.1678532854668358e-01
1.8753773065236819e+14 4.0438566087959393e-01 -2.5203371889506325e+00
1.8854871572327044e+14 4.1256331360489445e-01 -5.4984890233060693e+00
1.8957065998193316e+14 4.1465480967730900e-01 -8.4502167605611866e+00
1.9060374259763853e+14 4.1499661207905281e-01 -1.1344925567916370e+01
1.9164814666666669e+14 4.1704508478963709e-01 -1.4200650996372174e+01
1.9270405932047750e+14 4.1410202904246557e-01 -1.7012164177496583e+01
1.9377167183748847e+14 4.1729824646330055e-01 -1.9775175678948738e+01
1.9485117975858869e+14 4.1473506316865622e-01 -2.2529869679374201e+01
1.9594278300653594e+14 3.9472943130752575e-01 -2.5217523542174039e+01
("port 3","mode 1",1,"port 2",1,"transmission")
(15, 3)
1.8169239878787881e+14 5.3613854616495940e-02 -1.4961198318558957e+00
1.8264118416013928e+14 2.8756268780242969e-02 -2.3803341006938870e+00
1.8359993053368331e+14 5.9304983701135794e-02 -3.9833176615940356e+00
1.8456879560246262e+14 4.7120071524237798e-02 -4.7302398812206636e+00
1.8554794040671972e+14 5.0365961841849015e-02 -5.9043691013969184e+00
1.8653752942222225e+14 6.7711437902869723e-02 -6.7295689166111030e+00
1.8753773065236819e+14 6.2503249854837101e-02 -7.6998775784478184e+00
1.8854871572327044e+14 6.6716559971383496e-02 -8.3562930772035049e+00
1.8957065998193316e+14 4.8956322558981427e-02 -8.9390254158081301e+00
1.9060374259763853e+14 3.1821574636697173e-03 -8.3461054033146809e+00
1.9164814666666669e+14 3.5886137047890752e-02 -6.0826662296971215e+00
1.9270405932047750e+14 3.6301321843725788e-02 -6.4957580345875083e+00
1.9377167183748847e+14 5.5140489516075308e-02 -5.1083695287894262e+00
1.9485117975858869e+14 6.0450730545687364e-02 -5.2803478484474695e+00
1.9594278300653594e+14 5.4896146617361752e-02 -5.7333388709926361e+00
("port 3","mode 1",1,"port 3",1,"transmission")
(15, 3)
1.8169239878787881e+14 8.3438725463704459e-03 -3.1079014063858290e+00
1.8264118416013928e+14 1.6912739812252036e-02 -5.2942161225498596e+00
1.8359993053368331e+14 1.7209344364901225e-02 -7.8764170376477010e+00
1.8456879560246262e+14 2.2590893421736792e-02 -7.5941784702745050e+00
1.8554794040671972e+14 3.0199533402679720e-02 -8.8285170737064966e+00
1.8653752942222225e+14 2.5245261618932126e-02 -9.8692066442322588e+00
1.8753773065236819e+14 2.6655413230943812e-02 -1.0796160318339634e+01
1.8854871572327044e+14 2.2554516667565073e-02 -1.1506213707520082e+01
1.8957065998193316e+14 1.2723079280195363e-02 -1.1042297047797973e+01
1.9060374259763853e+14 2.8723669853488787e-02 -1.2003241051226182e+01
1.9164814666666669e+14 2.7409116521778291e-02 -1.4034518623160587e+01
1.9270405932047750e+14 1.5464880692664910e-02 -1.4331523187282881e+01
1.9377167183748847e+14 9.3486212193361774e-03 -1.3882903947772144e+01
1.9485117975858869e+14 8.7945452494619641e-03 -1.5785601119277697e+01
1.9594278300653594e+14 2.1338256191111217e-02 -1.4672771987973375e+01
("port 3","mode 1",1,"port 4",1,"transmission")
(15, 3)
1.8169239878787881e+14 1.3323830845358330e-02 2.1859168887970113e+00
1.8264118416013928e+14 1.7668487822938395e-02 8.4390658467809232e-01
1.8359993053368331e+14 6.5390271935520080e-03 1.9579704899430683e+00
1.8456879560246262e+14 1.3440688146152499e-02 1.4719488179017832e+00
1.8554794040671972e+14 9.5051867773695859e-03 -2.7469022442079216e-01
1.8653752942222225e+14 9.0436726859609070e-03 -8.4613017457814488e-01
1.8753773065236819e+14 1.2480088124004574e-02 -1.2291582377109647e+00
1.8854871572327044e+14 4.7952793683223808e-03 -1.3950837459135552e+00
1.8957065998193316e+14 3.8412692352049484e-03 -7.9547570943935941e-01
1.9060374259763853e+14 2.9046811291793314e-03 -9.0190489305092181e-01
1.9164814666666669e+14 3.7134714856413070e-03 -9.4300898532764821e-01
1.9270405932047750e+14 2.1786454650722545e-03 -3.3348410874253700e+00
1.9377167183748847e+14 4.3094981036624876e-03 -6.0657782698294209e+00
1.9485117975858869e+14 9.1843420359519010e-03 -5.1554185402951527e+00
1.9594278300653594e+14 3.5139586112491986e-03 -5.1512789198074866e+00
("port 3","mode 1",1,"port 5",1,"transmission")
(15, 3)
1.8169239878787881e+14 9.1530294239750530e-03 -8.9833983521490901e-01
1.8264118416013928e+14 3.4925721846594891e-02 -2.0347053343428270e+00
1.8359993053368331e+14 6.9811239251593030e-03 1.0440220327271006e+00
1.8456879560246262e+14 8.9939191501034309e-03 2.3743668282296784e+00
1.8554794040671972e+14 2.1406923848740052e-02 9.3410416216583958e-01
1.8653752942222225e+14 1.2677365603398872e-02 -1.3728868240578784e-01
1.8753773065236819e+14 1.2252752647760176e-02 -1.2039153690894477e+00
1.8854871572327044e+14 1.4389288377378769e-02 -2.2525560308856321e+00
1.8957065998193316e+14 5.4390227823823238e-03 -1.3531506267651841e+00
1.9060374259763853e+14 2.4507415905444963e-02 -2.4083757383294295e+00
1.9164814666666669e+14 2.4951997530555579e-02 -4.5450532834143971e+00
1.9270405932047750e+14 8.8109661784424639e-03 -4.4728243500059914e+00
1.9377167183748847e+14 1.0894512899467518e-02 -3.5250070758572045e+00
1.9485117975858869e+14 8.0951314183122058e-04 -2.9854636822282776e+00
1.9594278300653594e+14 1.9571845747781039e-02 -5.1689009641492145e+00
("port 3","mode 1",1,"port 6",1,"transmission")
(15, 3)
1.8169239878787881e+14 5.1847211211006557e-02 1.5786353606701289e+00
1.8264118416013928e+14 4.0007524812407116e-02 5.4199883556266470e-01
1.8359993053368331e+14 6.3368753248978449e-02 -7.9661356621680268e-01
1.8456879560246262e+14 4.2364051873919971e-02 -1.6388744261025230e+00
1.8554794040671972e+14 5.4960354192436986e-02 -2.6810182769751085e+00
1.8653752942222225e+14 6.8859076209699416e-02 -3.5391969325274388e+00
1.8753773065236819e+14 5.7401416390000785e-02 -4.4957789305072788e+00
1.8854871572327044e+14 6.5635641319027119e-02 -5.1962820826480183e+00
1.8957065998193316e+14 4.8003793035795925e-02 -5.7958893718738143e+00
1.9060374259763853e+14 6.3942097706729834e-03 -4.6192222953644269e+00
1.9164814666666669e+14 3.2450052712785296e-02 -2.9887813436761794e+00
1.9270405932047750e+14 3.3407824214114777e-02 -3.4217038097261057e+00
1.9377167183748847e+14 5.2103305858617999e-02 -1.8553372799382684e+00
1.9485117975858869e+14 5.2373770417489578e-02 -2.0327024328790926e+00
1.9594278300653594e+14 4.6638238552628594e-02 -2.4169554528944768e+00
("port 4","mode 1",1,"port 1",1,"transmission")
(15, 3)
1.8169239878787881e+14 3.9361333421090422e-01 3.0527801087445905e+00
1.8264118416013928e+14 4.1829381681318645e-01 -2.4348866351072813e-02
1.8359993053368331e+14 4.3625794163624010e-01 3.0366138180284232e+00
1.8456879560246262e+14 4.4895997095467666e-01 6.1651583931670197e+00
1.8554794040671972e+14 4.4606139082493579e-01 9.3007406496114271e+00
1.8653752942222225e+14 4.3985781824239795e-01 6.2001548716870403e+00
1.8753773065236819e+14 4.3602664321950391e-01 3.1575559862867455e+00
1.8854871572327044e+14 4.2982083656805442e-01 1.9309037953616184e-01
1.8957065998193316e+14 4.2566354511028681e-01 -2.7523855104271955e+00
1.9060374259763853e+14 4.1634054228171374e-01 -5.6624655322340853e+00
1.9164814666666669e+14 4.0784114783736314e-01 -8.5171291788544252e+00
1.9270405932047750e+14 4.0515854751131231e-01 -1.1326240222371975e+01
1.9377167183748847e+14 4.1143314137550285e-01 -1.4100047823245825e+01
1.9485117975858869e+14 4.0253751879822158e-01 -1.6837432791478694e+01
1.9594278300653594e+14 3.9558448692469428e-01 -1.9521218935165106e+01
("port 4","mode 1",1,"port 2",1,"transmission")
(15, 3)
1.8169239878787881e+14 1.9067637501518520e-02 1.5914163686371137e+00
1.8264118416013928e+14 1.4606283380162411e-03 2.8603677536536414e+00
1.8359993053368331e+14 8.7022931699347657e-03 5.8840161744899042e+00
1.8456879560246262e+14 9.4953911334386496e-03 4.9436322231696419e+00
1.8554794040671972e+14 3.0880229144917793e-03 1.8536350739596388e+00
1.8653752942222225e+14 3.8961138578288311e-03 2.0487159062061022e+00
1.8753773065236819e+14 8.7731111922729824e-03 2.2596477734739775e+00
1.8854871572327044e+14 7.4751617208325240e-03 1.5087181437899184e+00
1.8957065998193316e+14 4.1837596200311206e-03 1.0932085907019149e+00
1.9060374259763853e+14 3.4895378502884078e-03 1.5335545773084369e+00
1.9164814666666669e+14 5.5831419277452008e-03 -1.0706191345350962e+00
1.9270405932047750e+14 4.0646346396607802e-03 -1.6997285843326966e+00
1.9377167183748847e+14 1.5814290133772908e-02 -1.0470041826958123e+00
1.9485117975858869e+14 1.1333631897269368e-02 -1.7598012924028765e+00
1.9594278300653594e+14 7.5237930209594616e-03 -2.1798745971104001e+00
("port 4","mode 1",1,"port 3",1,"transmission")
(15, 3)
1.8169239878787881e+14 2.0293067700454769e-02 -1.4851198280250384e+00
1.8264118416013928e+14 1.3742683141390074e-02 -4.0988496541821533e+00
1.8359993053368331e+14 1.1493429785185385e-02 -4.1201439502148762e+00
1.8456879560246262e+14 1.0314695694604430e-02 -4.5594911910067228e+00
1.8554794040671972e+14 8.4338517708188905e-03 -5.6875636269114516e+00
1.8653752942222225e+14 9.0617770811489331e-03 -6.3016751302186931e+00
1.8753773065236819e+14 9.9283634403486282e-03 -7.2098058605216488e+00
1.8854871572327044e+14 5.1041856946645965e-03 -8.1042523688511121e+00
1.8957065998193316e+14 5.8201450527858509e-03 -9.5349395819817637e+00
1.9060374259763853e+14 1.6776798879651353e-03 -9.3891137562796896e+00
1.9164814666666669e+14 4.3982834390560903e-03 -9.5463171515561775e+00
1.9270405932047750e+14 5.4963645562220520e-03 -8.2456265116907765e+00
1.9377167183748847e+14 1.0398707871671676e-02 -6.2441858798614707e+00
1.9485117975858869e+14 8.2504807707421794e-03 -7.4354410764498322e+00
1.9594278300653594e+14 2.5571987600638128e-03 -8.0497645366903079e+00
("port 4","mode 1",1,"port 4",1,"transmission")
(15, 3)
1.8169239878787881e+14 4.6798692635009298e-02 8.6502251141393582e-01
1.8264118416013928e+14 2.0735554761069055e-02 -3.0557577807091690e-01
1.8359993053368331e+14 2.8879153595971083e-02 -4.1896242532296368e-01
1.8456879560246262e+14 2.5663656955563673e-02 -1.4264526977987899e+00
1.8554794040671972e+14 1.1723855629630086e-02 -2.9266078236912709e+00
1.8653752942222225e+14 1.2518523775966963e-02 -3.2311078231249319e+00
1.8753773065236819e+14 1.9007040259829532e-02 -3.5542228723335834e+00
1.8854871572327044e+14 6.6002126034501018e-03 -3.4990683384909365e+00
1.8957065998193316e+14 2.4283209042572128e-03 -2.0149991281850275e+00
1.9060374259763853e+14 8.2790259084111421e-03 -2.0454433302620343e+00
1.9164814666666669e+14 1.1165489903087805e-02 -2.1890480697413772e+00
1.9270405932047750e+14 1.2183799970682696e-02 -2.4672688396201909e+00
1.9377167183748847e+14 1.4093717702090044e-02 -8.5788611491076117e-01
1.9485117975858869e+14 1.0835120625378808e-02 -2.3526165024077099e+00
1.9594278300653594e+14 9.2726646702075040e-03 -3.8284032354852551e+00
("port 4","mode 1",1,"port 5",1,"transmission")
(15, 3)
1.8169239878787881e+14 2.0293067110168948e-02 -1.4851198849679350e+00
1.8264118416013928e+14 1.3742684564071374e-02 -4.0988496713077822e+00
1.8359993053368331e+14 1.1493430288180551e-02 -4.1201440635327931e+00
1.8456879560246262e+14 1.0314694967854442e-02 -4.5594913388474447e+00
