["port 1","LEFT"]
["port 3","RIGHT"]
["port 5","RIGHT"]
["port 4","RIGHT"]
["port 6","RIGHT"]
["port 2","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(45, 3)
1.9234278436862062e+14 5.9832636085122480e-02 1.2593685310358922e+00
1.9244099718433150e+14 6.4443816223185749e-02 1.8954000058856535e+00
1.9253931034885419e+14 6.3494228891157037e-02 2.5066847595143154e+00
1.9263772401606428e+14 6.4072304920605894e-02 3.0643109494517593e+00
1.9273623834015197e+14 6.4649781312120125e-02 3.6129014470605734e+00
1.9283485347562316e+14 6.5214051425911246e-02 4.1517538506955214e+00
1.9293356957730000e+14 6.6661849688988570e-02 4.6837447046123710e+00
1.9303238680032197e+14 6.6015612826013190e-02 5.1532959576556827e+00
1.9313130530014641e+14 7.1143207407515258e-02 5.6561344855330749e+00
1.9323032523254962e+14 8.1266574971446029e-02 6.2518086490817506e+00
1.9332944675362744e+14 8.3832292442746620e-02 6.9499396341550241e+00
1.9342867001979619e+14 7.6194137822681349e-02 7.6287022112508751e+00
1.9352799518779344e+14 6.2974599534750708e-02 8.2593481147716385e+00
1.9362742241467891e+14 4.1549369078203946e-02 8.9401633004518839e+00
1.9372695185783522e+14 2.8477209026163276e-02 9.8046683183548033e+00
1.9382658367496878e+14 2.5775800980585049e-02 1.0903078485750399e+01
1.9392631802411056e+14 2.9350087749551310e-02 1.1764333780702069e+01
1.9402615506361700e+14 2.9348105504087649e-02 1.2304008422058979e+01
1.9412609495217072e+14 3.3164470417994828e-02 1.2797921149323294e+01
1.9422613784878159e+14 3.9170573767238599e-02 1.3406655325719806e+01
1.9432628391278728e+14 4.0962275482031955e-02 1.4059532718731294e+01
1.9442653330385438e+14 3.9752460630541837e-02 1.4669152226869214e+01
1.9452688618197906e+14 3.8234096852791423e-02 1.5227567540527499e+01
1.9462734270748803e+14 3.7616487471750254e-02 1.5761477316614739e+01
1.9472790304103928e+14 3.7952579560201719e-02 1.6297045400754897e+01
1.9482856734362309e+14 3.8856569953035998e-02 1.6848405194445927e+01
1.9492933577656275e+14 3.9885626434780171e-02 1.7419482953766472e+01
1.9503020850151547e+14 4.0488898882496016e-02 1.8008684264543142e+01
1.9513118568047338e+14 3.8652066591637890e-02 1.8567475785197040e+01
1.9523226747576409e+14 4.2818462442904319e-02 1.9144593596467466e+01
1.9533345405005184e+14 4.1904175120673383e-02 1.9811371441752499e+01
1.9543474556633825e+14 3.8816998504203455e-02 2.0433889308528443e+01
1.9553614218796325e+14 3.5407142031586944e-02 2.1011303218434360e+01
1.9563764407860584e+14 3.2750597648136981e-02 2.1550022986466086e+01
1.9573925140228519e+14 3.3652667312296283e-02 2.2141654506036655e+01
1.9584096432336128e+14 3.3940777404517904e-02 2.2651358825270254e+01
1.9594278300653594e+14 3.5260922858315752e-02 2.3160700153129977e+01
("port 2","mode 1",1,"port 4",1,"transmission")
(45, 3)
1.9156067603833869e+14 3.2663292729922548e-03 6.8799187488017910e-01
1.9165809156556488e+14 3.6311537942369018e-03 1.1627642207853117e+00
1.9175560622183459e+14 4.3335507091313424e-03 1.7989682729010030e+00
1.9185322015853397e+14 3.3198752174805240e-03 2.2018912679587808e+00
1.9195093352735741e+14 2.6291257054261549e-03 2.7410329825454203e+00
1.9204874648030866e+14 3.1395204220973625e-03 3.6300647407504187e+00
1.9214665916970141e+14 3.0462340698661082e-03 4.1413243587391992e+00
1.9224467174816003e+14 2.9941973739542262e-03 4.6241670423180690e+00
1.9234278436862062e+14 3.0692833471667423e-03 5.1029338057982034e+00
1.9244099718433150e+14 2.5758999446007045e-03 5.6837190189502858e+00
1.9253931034885419e+14 2.8201463522618737e-03 6.1228432866115412e+00
1.9263772401606428e+14 3.2760953775331524e-03 6.5923193594274814e+00
1.9273623834015197e+14 4.1447106723102234e-03 7.1407420113592464e+00
1.9283485347562316e+14 5.4437627904444499e-03 7.8934600101203110e+00
1.9293356957730000e+14 5.3615217503110730e-03 8.9450408923671070e+00
1.9303238680032197e+14 3.2926646990402248e-03 7.9118211930448625e+00
1.9313130530014641e+14 2.7313286702734317e-03 9.3521662929710629e+00
1.9323032523254962e+14 1.9621382508376115e-03 1.0442129437431271e+01
1.9332944675362744e+14 1.5532406882873106e-03 1.1135526551223620e+01
1.9342867001979619e+14 1.4566718553280279e-03 1.1613078982234068e+01
1.9352799518779344e+14 1.4925613602272327e-03 1.1980178619496630e+01
1.9362742241467891e+14 5.7586765087803962e-03 1.0222292480314000e+01
1.9372695185783522e+14 5.3924662213327120e-03 1.1156014455911370e+01
1.9382658367496878e+14 6.0276212376256244e-03 1.2102661195040508e+01
1.9392631802411056e+14 8.3373948395880932e-03 1.2973793029749737e+01
1.9402615506361700e+14 1.4405402967952135e-02 1.4281073625512080e+01
1.9412609495217072e+14 3.7097163562799366e-03 1.6186032661289392e+01
1.9422613784878159e+14 1.7511526768032024e-03 1.7614348034254746e+01
1.9432628391278728e+14 7.6439520082232227e-04 2.0415741766569461e+01
1.9442653330385438e+14 1.7162032081127583e-03 2.1806426179023234e+01
1.9452688618197906e+14 2.5408983427135995e-03 2.2691889832660287e+01
1.9462734270748803e+14 3.2518661950037358e-03 2.3540742056396969e+01
1.9472790304103928e+14 3.8299907712563098e-03 2.4413865069918501e+01
1.9482856734362309e+14 4.2407642488556992e-03 2.5324574994861507e+01
1.9492933577656275e+14 4.5091307419124630e-03 2.6269964183829686e+01
1.9503020850151547e+14 4.9331066745733343e-03 2.7243538306764922e+01
1.9513118568047338e+14 6.4339935531116240e-03 2.8570534287695494e+01
1.9523226747576409e+14 7.7934018051500353e-03 2.9351138231412584e+01
1.9533345405005184e+14 3.4160168774560991e-03 3.0247916595196578e+01
1.9543474556633825e+14 1.1386139170052971e-03 3.0674523301916807e+01
1.9553614218796325e+14 5.8711302597064090e-04 2.9453271970506727e+01
1.9563764407860584e+14 1.4838952925079246e-03 2.9568101217737858e+01
1.9573925140228519e+14 2.2788302572341211e-03 3.0158485541233002e+01
1.9584096432336128e+14 3.0171308576548224e-03 3.0845251468848449e+01
1.9594278300653594e+14 4.3426538601638370e-03 3.1751389444387296e+01
("port 2","mode 1",1,"port 5",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.3523930564381655e-02 3.4408445566814988e-01
1.9165809156556488e+14 4.7021119975400948e-02 8.2170228212004381e-01
1.9175560622183459e+14 5.2279970043148501e-02 1.3463340527791352e+00
1.9185322015853397e+14 3.6333879138840279e-02 2.1720754245364096e+00
1.9195093352735741e+14 3.9021968712982837e-02 2.9010307449209893e+00
1.9204874648030866e+14 3.6881448598798709e-02 3.4687835749520795e+00
1.9214665916970141e+14 2.7931773247374215e-02 3.4037658375452140e+00
1.9224467174816003e+14 4.7528236943407180e-02 3.7678839944218550e+00
1.9234278436862062e+14 5.8049590070517139e-02 4.4421919472614952e+00
1.9244099718433150e+14 6.0469538122707875e-02 5.0631068914476938e+00
1.9253931034885419e+14 6.0562516478625768e-02 5.6805820475411259e+00
1.9263772401606428e+14 6.2175735621388714e-02 6.2438670818693032e+00
1.9273623834015197e+14 6.3944844973152656e-02 6.8074622851299056e+00
1.9283485347562316e+14 6.5153805543766513e-02 7.3839332748009934e+00
1.9293356957730000e+14 6.3670159601587326e-02 7.9614335853096678e+00
1.9303238680032197e+14 6.3013675149913934e-02 8.5392547215149222e+00
1.9313130530014641e+14 6.2387289984462933e-02 8.9753161060518742e+00
1.9323032523254962e+14 7.2526020650146031e-02 9.4826063001868821e+00
1.9332944675362744e+14 7.8176355043648005e-02 1.0154706272071177e+01
1.9342867001979619e+14 7.3073972127603720e-02 1.0828746301789193e+01
1.9352799518779344e+14 6.1582744993015311e-02 1.1457023074379119e+01
1.9362742241467891e+14 5.2965776595044728e-02 1.2038548625764571e+01
1.9372695185783522e+14 3.8971372113966868e-02 1.2786028076946859e+01
1.9382658367496878e+14 3.3400808974223983e-02 1.3734040353089581e+01
1.9392631802411056e+14 3.6976238052628223e-02 1.4599402287038892e+01
1.9402615506361700e+14 4.3416699166260134e-02 1.5387729688216419e+01
1.9412609495217072e+14 4.6036996180812514e-02 1.6071901333226570e+01
1.9422613784878159e+14 4.4959420180131882e-02 1.6679998684381438e+01
1.9432628391278728e+14 4.4203459483424391e-02 1.7264098157668901e+01
1.9442653330385438e+14 4.2630805811855937e-02 1.7830030095327164e+01
1.9452688618197906e+14 4.1460635143250608e-02 1.8360915647909138e+01
1.9462734270748803e+14 4.1688414901289453e-02 1.8881361254131722e+01
1.9472790304103928e+14 4.3135661876459425e-02 1.9418585441597422e+01
1.9482856734362309e+14 4.5158498032093736e-02 1.9983888820840196e+01
1.9492933577656275e+14 4.7213308790554853e-02 2.0575748461651081e+01
1.9503020850151547e+14 4.9120079179918584e-02 2.1194313514206495e+01
1.9513118568047338e+14 5.1691977896451143e-02 2.1870527644486579e+01
1.9523226747576409e+14 4.5289263157919687e-02 2.2560509692220840e+01
1.9533345405005184e+14 4.1344419328370560e-02 2.3113640415077811e+01
1.9543474556633825e+14 3.9196914375268871e-02 2.3667021216565587e+01
1.9553614218796325e+14 3.7203828370724321e-02 2.4207750439609555e+01
1.9563764407860584e+14 3.5739608039103220e-02 2.4721057852238221e+01
1.9573925140228519e+14 3.7579728021458071e-02 2.5278083556564919e+01
1.9584096432336128e+14 3.8951447966820527e-02 2.5769851122835092e+01
1.9594278300653594e+14 4.2405679778763271e-02 2.6291280214896261e+01
("port 2","mode 1",1,"port 6",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.7781436520837536e-02 1.8517479801371282e+00
1.9165809156556488e+14 5.0224654995889642e-02 2.3156212005307646e+00
1.9175560622183459e+14 5.4774733296858266e-02 2.8232236375013513e+00
1.9185322015853397e+14 5.4397496744436745e-02 2.7418918090347932e+00
1.9195093352735741e+14 6.0490300752700510e-02 3.2155940378568566e+00
1.9204874648030866e+14 5.5163399288724137e-02 4.5558869732280778e+00
1.9214665916970141e+14 6.3361650229504352e-02 5.3847311570130652e+00
1.9224467174816003e+14 6.0487879900616548e-02 6.2012277277806227e+00
1.9234278436862062e+14 5.3984283186640003e-02 6.8882172808819231e+00
1.9244099718433150e+14 4.7548837591656394e-02 7.4703112767644608e+00
1.9253931034885419e+14 4.4473695161001650e-02 8.0244381194811449e+00
1.9263772401606428e+14 4.2386147824367865e-02 8.5341736959495567e+00
1.9273623834015197e+14 4.1804098033295226e-02 9.0266982246635976e+00
1.9283485347562316e+14 4.2427636280822169e-02 9.5154625816959371e+00
1.9293356957730000e+14 4.3619403955564448e-02 9.9849193342530729e+00
1.9303238680032197e+14 4.9947029057875486e-02 1.0497615772771788e+01
1.9313130530014641e+14 5.5662650340489783e-02 1.1085033438570584e+01
1.9323032523254962e+14 5.4542125672625154e-02 1.1717049144149007e+01
1.9332944675362744e+14 4.7649921699204949e-02 1.2199386906269154e+01
1.9342867001979619e+14 4.4783637304134809e-02 1.2477838126010520e+01
1.9352799518779344e+14 5.0487503077992206e-02 1.2682214305705823e+01
1.9362742241467891e+14 5.6281933966793180e-02 1.2920923472545093e+01
1.9372695185783522e+14 6.2747259549013251e-02 1.3233574511689481e+01
1.9382658367496878e+14 5.8123208183192387e-02 1.3585041690722798e+01
1.9392631802411056e+14 4.7991331889596846e-02 1.3997781612717912e+01
1.9402615506361700e+14 3.3608068092229181e-02 1.4430579387581744e+01
1.9412609495217072e+14 3.3022543284213286e-02 1.4870561221226264e+01
1.9422613784878159e+14 3.0644867994717398e-02 1.5436208488834788e+01
1.9432628391278728e+14 2.8107247428695466e-02 1.6062658115541808e+01
1.9442653330385438e+14 2.5564712878476611e-02 1.6696004006959242e+01
1.9452688618197906e+14 2.3452949084845395e-02 1.7320893796006651e+01
1.9462734270748803e+14 2.1871576725922267e-02 1.7942251053806896e+01
1.9472790304103928e+14 2.0557749686526634e-02 1.8569687333603703e+01
1.9482856734362309e+14 1.9090544871945541e-02 1.9200219137998815e+01
1.9492933577656275e+14 1.7379090799309077e-02 1.9806601737620305e+01
1.9503020850151547e+14 1.6102177378064852e-02 2.0372718982744829e+01
1.9513118568047338e+14 1.4879674031278663e-02 2.0875361005016401e+01
1.9523226747576409e+14 1.6088005392116772e-02 2.1523745412249092e+01
1.9533345405005184e+14 1.5744747268387382e-02 2.2179047869433958e+01
1.9543474556633825e+14 1.4952612253140500e-02 2.2776344208989560e+01
1.9553614218796325e+14 1.4399669483640347e-02 2.3355644430137069e+01
1.9563764407860584e+14 1.3873692455538775e-02 2.3934747048718403e+01
1.9573925140228519e+14 8.8575551177211762e-03 2.5068867664308840e+01
1.9584096432336128e+14 9.5221967406819985e-03 2.5794671088308494e+01
1.9594278300653594e+14 1.0494566549050422e-02 2.6571758322971807e+01
("port 3","mode 1",1,"port 1",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.1870485759779780e-01 -1.9223925174238399e+00
1.9165809156556488e+14 4.1646813066991756e-01 -1.6028808380748785e+00
1.9175560622183459e+14 4.1396510131581216e-01 -1.2880499380306363e+00
1.9185322015853397e+14 4.1172308730553281e-01 -9.7574219431340092e-01
1.9195093352735741e+14 4.1568765331282909e-01 -6.6466527993443192e-01
1.9204874648030866e+14 4.1989510028585936e-01 -3.4042337654483368e-01
1.9214665916970141e+14 4.2166698215153553e-01 -1.6542245632796940e-02
1.9224467174816003e+14 4.2295523556387687e-01 3.0920819981658665e-01
1.9234278436862062e+14 4.2333305652095765e-01 6.3678358259348122e-01
1.9244099718433150e+14 4.2237904704328166e-01 9.6463882673131474e-01
1.9253931034885419e+14 4.2043368386669921e-01 1.2923768829101761e+00
1.9263772401606428e+14 4.1727206644576204e-01 1.6187709413600846e+00
1.9273623834015197e+14 4.1273142204680963e-01 1.9417604528617662e+00
1.9283485347562316e+14 4.0778427194007039e-01 2.2561442966237748e+00
1.9293356957730000e+14 4.0729648694862158e-01 2.5617819399813828e+00
1.9303238680032197e+14 4.1055854609598474e-01 2.8767852365290052e+00
1.9313130530014641e+14 4.1619450520182688e-01 3.1974278458144254e+00
1.9323032523254962e+14 4.2190924870093088e-01 3.5260371089111024e+00
1.9332944675362744e+14 4.2514345063155673e-01 3.8617378716249422e+00
1.9342867001979619e+14 4.2569742642748165e-01 4.1981428516446169e+00
1.9352799518779344e+14 4.2481270353762685e-01 4.5336944064804747e+00
1.9362742241467891e+14 4.2285732105250190e-01 4.8696927479118823e+00
1.9372695185783522e+14 4.1936163387509573e-01 5.2051251948975654e+00
1.9382658367496878e+14 4.1357007289530873e-01 5.5405314644707513e+00
1.9392631802411056e+14 4.0330774863878383e-01 5.8707899926431093e+00
1.9402615506361700e+14 3.9040911293838626e-01 6.1723798068689799e+00
1.9412609495217072e+14 3.9047404152630505e-01 6.4393821940034925e+00
1.9422613784878159e+14 4.1465410719598722e-01 6.7623231263449268e+00
1.9432628391278728e+14 4.2359249320798459e-01 7.1174511401557563e+00
1.9442653330385438e+14 4.2343560495578658e-01 7.4656336028397696e+00
1.9452688618197906e+14 4.2114741250569671e-01 7.8055147362460220e+00
1.9462734270748803e+14 4.1886709465532090e-01 8.1408520502242840e+00
1.9472790304103928e+14 4.1719943362676337e-01 8.4748241077133617e+00
1.9482856734362309e+14 4.1572426008288704e-01 8.8103940003185635e+00
1.9492933577656275e+14 4.1289466891956472e-01 9.1486525829797447e+00
1.9503020850151547e+14 4.0634166965435364e-01 9.4873310973609897e+00
1.9513118568047338e+14 3.8703100659608014e-01 9.8095715473316947e+00
1.9523226747576409e+14 4.1041728910806430e-01 1.0074676917640787e+01
1.9533345405005184e+14 4.2081240246882873e-01 1.0432317139795661e+01
1.9543474556633825e+14 4.2080072005608393e-01 1.0787039221966124e+01
1.9553614218796325e+14 4.1795726673022754e-01 1.1134201719527340e+01
1.9563764407860584e+14 4.1418670102278560e-01 1.1477390169113638e+01
1.9573925140228519e+14 4.0970120648613917e-01 1.1814958861061269e+01
1.9584096432336128e+14 4.0412153312408516e-01 1.2147880695459531e+01
1.9594278300653594e+14 3.9625360571789692e-01 1.2479342753637150e+01
("port 3","mode 1",1,"port 2",1,"transmission")
(45, 3)
1.9156067603833869e+14 2.1240040235401814e-02 -2.9297195110547665e+00
1.9165809156556488e+14 1.9878383374725632e-02 -2.5653155849527218e+00
1.9175560622183459e+14 2.1539819848719739e-02 -2.1987303451526565e+00
1.9185322015853397e+14 3.9581886346017489e-02 -2.6031569366947229e+00
1.9195093352735741e+14 3.8691417533884193e-02 -1.9836145410670871e+00
1.9204874648030866e+14 2.7836258923195599e-02 -8.8979247984006149e-01
1.9214665916970141e+14 2.6587792007689095e-02 -2.4302323775885876e-01
1.9224467174816003e+14 2.6404313868035045e-02 3.9427054730375199e-01
1.9234278436862062e+14 2.4910085141575139e-02 1.0260327098400466e+00
1.9244099718433150e+14 2.3103443054850150e-02 1.6257102044944221e+00
1.9253931034885419e+14 2.1721058264287343e-02 2.1758856790631822e+00
1.9263772401606428e+14 2.0589393140074210e-02 2.6770222688792980e+00
1.9273623834015197e+14 1.9960111231898194e-02 3.1564452657661417e+00
1.9283485347562316e+14 1.9995378469622301e-02 3.6107234683262877e+00
1.9293356957730000e+14 2.1171285766668376e-02 4.0664822280486508e+00
1.9303238680032197e+14 2.4691293282144346e-02 4.7064378879112336e+00
1.9313130530014641e+14 2.4185956536397879e-02 5.2028435680736278e+00
1.9323032523254962e+14 2.4410562665304669e-02 5.6908903112417546e+00
1.9332944675362744e+14 2.4214959360291003e-02 6.1251905599267138e+00
1.9342867001979619e+14 2.5983425232533233e-02 6.4965199373910449e+00
1.9352799518779344e+14 3.0574641599993447e-02 6.9036245688009572e+00
1.9362742241467891e+14 3.8065007899300958e-02 7.3532415072032364e+00
1.9372695185783522e+14 4.2469532811155258e-02 7.9059129072869911e+00
1.9382658367496878e+14 4.4597400948511307e-02 8.4619623290397179e+00
1.9392631802411056e+14 4.6043082057426472e-02 8.9827290399421393e+00
1.9402615506361700e+14 4.4900669283725783e-02 9.5247192778994254e+00
1.9412609495217072e+14 4.8207284566576379e-02 9.9668564940375184e+00
1.9422613784878159e+14 4.7994096472271090e-02 1.0487023874342242e+01
1.9432628391278728e+14 4.6823988054885871e-02 1.0998721353569696e+01
1.9442653330385438e+14 4.6278155634345806e-02 1.1499918750722534e+01
1.9452688618197906e+14 4.6648178128906016e-02 1.2012977151223934e+01
1.9462734270748803e+14 4.7404222634708976e-02 1.2545368680603046e+01
1.9472790304103928e+14 4.8104798525954687e-02 1.3094153969749467e+01
1.9482856734362309e+14 4.8556944259330707e-02 1.3649883399290534e+01
1.9492933577656275e+14 4.9206073407288518e-02 1.4202655505643410e+01
1.9503020850151547e+14 5.1133439147492410e-02 1.4762215542620805e+01
1.9513118568047338e+14 5.3623952090822186e-02 1.5383751569202063e+01
1.9523226747576409e+14 5.1409101615895701e-02 1.6110399248682675e+01
1.9533345405005184e+14 4.5750540451469660e-02 1.6760454245262682e+01
1.9543474556633825e+14 3.9913381185653768e-02 1.7297792901887828e+01
1.9553614218796325e+14 3.7156430289137281e-02 1.7761873366427878e+01
1.9563764407860584e+14 3.7021405601257197e-02 1.8212053498435065e+01
1.9573925140228519e+14 3.3788134549311927e-02 1.8454130054986408e+01
1.9584096432336128e+14 3.8883328218677446e-02 1.9009313032298838e+01
1.9594278300653594e+14 4.4725596329094577e-02 1.9647009130957763e+01
("port 3","mode 1",1,"port 3",1,"transmission")
(45, 3)
1.9156067603833869e+14 9.1958237097442969e-03 1.4082377915119697e+00
1.9165809156556488e+14 7.5909813963712198e-03 1.8678018680120239e+00
1.9175560622183459e+14 7.2991053387955534e-03 2.2539949209210342e+00
1.9185322015853397e+14 1.1718576829168888e-02 5.4209561520132499e-01
1.9195093352735741e+14 1.2618102605698600e-02 8.7151838667185566e-01
1.9204874648030866e+14 1.1537763604684526e-02 1.9212157714064035e+00
1.9214665916970141e+14 1.7415464089079090e-02 2.9072557740673761e+00
1.9224467174816003e+14 2.0239255141342012e-02 3.7897159779567877e+00
1.9234278436862062e+14 2.1195452771330874e-02 4.6126167862663481e+00
1.9244099718433150e+14 2.0945858694580783e-02 5.3927092744901799e+00
1.9253931034885419e+14 1.8346360851671736e-02 6.1109276767577505e+00
1.9263772401606428e+14 1.7112276328597541e-02 6.7186912711011217e+00
1.9273623834015197e+14 1.5885195357846601e-02 7.2640784501126738e+00
1.9283485347562316e+14 1.5379449618142573e-02 7.7437027749814646e+00
1.9293356957730000e+14 1.5859140328820513e-02 8.2463802361156535e+00
1.9303238680032197e+14 1.4862583803276408e-02 8.8554513927751017e+00
1.9313130530014641e+14 1.4058596281978773e-02 9.1084914150655951e+00
1.9323032523254962e+14 1.8602471945245495e-02 9.5619141006975159e+00
1.9332944675362744e+14 2.1096673104723511e-02 1.0294948728174697e+01
1.9342867001979619e+14 1.9142484856677057e-02 1.1038293716865407e+01
1.9352799518779344e+14 1.5075845801572023e-02 1.1729472079488717e+01
1.9362742241467891e+14 9.8275271219878287e-03 1.2720026335450706e+01
1.9372695185783522e+14 7.9773812961466458e-03 1.3968890964933342e+01
1.9382658367496878e+14 9.5827880522621495e-03 1.5320296206162512e+01
1.9392631802411056e+14 1.2932814500219629e-02 1.6444664135051735e+01
1.9402615506361700e+14 1.5603980734884698e-02 1.7368980501053233e+01
1.9412609495217072e+14 1.3864499405675324e-02 1.7982732402324512e+01
1.9422613784878159e+14 1.4846009621942694e-02 1.8846239602285742e+01
1.9432628391278728e+14 1.1279239257805582e-02 1.9579597420279789e+01
1.9442653330385438e+14 8.3489371585845733e-03 1.9900634350774183e+01
1.9452688618197906e+14 8.6765186806641546e-03 2.0082182227045269e+01
1.9462734270748803e+14 1.0904729784339311e-02 2.0400418974274366e+01
1.9472790304103928e+14 1.4592008838874166e-02 2.0852368350690568e+01
1.9482856734362309e+14 1.9829089203187104e-02 2.1424299140566131e+01
1.9492933577656275e+14 2.6572610591495068e-02 2.2106519878535117e+01
1.9503020850151547e+14 3.4308661734899874e-02 2.2906432485345327e+01
1.9513118568047338e+14 3.7408150224520542e-02 2.3824246157464355e+01
1.9523226747576409e+14 3.1900081022498299e-02 2.4664933518620877e+01
1.9533345405005184e+14 2.5396690060825691e-02 2.5577439147787974e+01
1.9543474556633825e+14 1.7507026212572597e-02 2.6255470202735854e+01
1.9553614218796325e+14 1.3096243028721312e-02 2.6656631127529064e+01
1.9563764407860584e+14 1.2190384244109443e-02 2.6968305577661457e+01
1.9573925140228519e+14 1.8175830107279155e-02 2.7723900164579458e+01
1.9584096432336128e+14 1.9239751961684818e-02 2.8213729780680897e+01
1.9594278300653594e+14 2.0707847633177952e-02 2.8739361302142402e+01
("port 3","mode 1",1,"port 4",1,"transmission")
(45, 3)
1.9156067603833869e+14 4.6436983163284772e-03 -1.2511378685693735e+00
1.9165809156556488e+14 5.6031601585896564e-03 -6.9876290465763224e-01
1.9175560622183459e+14 7.0209750818292062e-03 9.4333739350375041e-03
1.9185322015853397e+14 6.9540619130081163e-03 7.5481413344150483e-01
1.9195093352735741e+14 6.1573833188053708e-03 1.5635806497011075e+00
1.9204874648030866e+14 6.8956235238257016e-03 2.4213068190776448e+00
1.9214665916970141e+14 6.1417160460049249e-03 3.1886710012369766e+00
1.9224467174816003e+14 5.1646560244024108e-03 3.9349797094714205e+00
1.9234278436862062e+14 4.1217760595692139e-03 4.6649228978262940e+00
1.9244099718433150e+14 3.1812338071012425e-03 5.5017969901144816e+00
1.9253931034885419e+14 1.8402081659217404e-03 6.3881771442202542e+00
1.9263772401606428e+14 5.3544093586981327e-04 8.5256447560270772e+00
1.9273623834015197e+14 2.4471177644209653e-03 1.0727928955401373e+01
1.9283485347562316e+14 5.2001572293423953e-03 1.1863472105532102e+01
1.9293356957730000e+14 7.2942077606899594e-03 1.2996851326590352e+01
1.9303238680032197e+14 7.0979553539856789e-03 1.4333691001324825e+01
1.9313130530014641e+14 5.8473939931063248e-03 1.4874680951355716e+01
1.9323032523254962e+14 5.3050873387545452e-03 1.5474227258337660e+01
1.9332944675362744e+14 4.7114960776122082e-03 1.6045899805513010e+01
1.9342867001979619e+14 4.2471308262110831e-03 1.6579023441583431e+01
1.9352799518779344e+14 3.9603816901461284e-03 1.7075903779093476e+01
1.9362742241467891e+14 5.0197815364420133e-03 1.8158340124923726e+01
1.9372695185783522e+14 4.8683235539604764e-03 1.8581215148666189e+01
1.9382658367496878e+14 4.9426862893709048e-03 1.8891213438909062e+01
1.9392631802411056e+14 7.4089777052269226e-03 1.9165919731528273e+01
1.9402615506361700e+14 1.3062773401810673e-02 2.0158497593398785e+01
1.9412609495217072e+14 7.3951335220113481e-03 2.0553600468251052e+01
1.9422613784878159e+14 6.7106020212537899e-03 2.1433749890607864e+01
1.9432628391278728e+14 6.3050951393105910e-03 2.1989907560930440e+01
1.9442653330385438e+14 6.8989840205079637e-03 2.2653986173034049e+01
1.9452688618197906e+14 7.5854666622233837e-03 2.3386615682467113e+01
1.9462734270748803e+14 8.2952156395230438e-03 2.4172608388141914e+01
1.9472790304103928e+14 8.8833638613916265e-03 2.5016270587486556e+01
1.9482856734362309e+14 9.1729534357382052e-03 2.5918021732658971e+01
1.9492933577656275e+14 9.0000901211942323e-03 2.6885985180709195e+01
1.9503020850151547e+14 8.0961053088878816e-03 2.7959730609054215e+01
1.9513118568047338e+14 6.3659713960886617e-03 2.9205965719568958e+01
1.9523226747576409e+14 8.6416224750986918e-04 3.0931311316198887e+01
1.9533345405005184e+14 7.6443608492788293e-04 3.2111368274348330e+01
1.9543474556633825e+14 1.8757423290306820e-04 3.4527132657365719e+01
1.9553614218796325e+14 6.5629640186640355e-04 3.6381007825877184e+01
1.9563764407860584e+14 9.5400535191296086e-04 3.7274361446132986e+01
1.9573925140228519e+14 1.0145169058472393e-03 3.7964580136577190e+01
1.9584096432336128e+14 1.1616372921353520e-03 3.8044869439791192e+01
1.9594278300653594e+14 3.0829883571515571e-03 3.8271519138413439e+01
("port 3","mode 1",1,"port 5",1,"transmission")
(45, 3)
1.9156067603833869e+14 1.0223033704223762e-02 -1.7218579028965602e+00
1.9165809156556488e+14 1.0536605861938515e-02 -1.1845501365166824e+00
1.9175560622183459e+14 1.1200200688300979e-02 -5.2394535478966875e-01
1.9185322015853397e+14 7.5401246440838024e-03 -3.2763647528314039e+00
1.9195093352735741e+14 1.3234488327793670e-02 -2.7649251199409730e+00
1.9204874648030866e+14 1.1508965143742268e-02 -1.5894057193974278e+00
1.9214665916970141e+14 1.8139017235664814e-02 -3.9687814993199927e-01
1.9224467174816003e+14 2.2281624941973964e-02 5.7410145474187768e-01
1.9234278436862062e+14 2.4462748029020143e-02 1.4475898072013882e+00
1.9244099718433150e+14 2.5063618491058825e-02 2.2000630467973044e+00
1.9253931034885419e+14 2.3828821610503540e-02 2.9517885101941386e+00
1.9263772401606428e+14 2.4061841294640784e-02 3.6357820109959240e+00
1.9273623834015197e+14 2.3886127121778712e-02 4.3246351833671017e+00
1.9283485347562316e+14 2.2216404634898188e-02 5.0370073096478540e+00
1.9293356957730000e+14 1.7696806875097344e-02 5.7172036106852708e+00
1.9303238680032197e+14 1.1828005931357325e-02 6.0100622109331541e+00
1.9313130530014641e+14 1.2932299579629981e-02 6.1152655318764273e+00
1.9323032523254962e+14 1.9172292548858685e-02 6.5557946128402147e+00
1.9332944675362744e+14 2.3174010714978138e-02 7.3094919573919217e+00
1.9342867001979619e+14 2.2442540995337268e-02 8.0798693754468989e+00
1.9352799518779344e+14 1.9510607369065975e-02 8.8209809884127708e+00
1.9362742241467891e+14 1.7236594065285642e-02 9.4610441840167603e+00
1.9372695185783522e+14 1.4709657979891214e-02 1.0358842734464414e+01
1.9382658367496878e+14 1.4600731864476529e-02 1.1383717194832144e+01
1.9392631802411056e+14 1.6988300323627057e-02 1.2392796974420287e+01
1.9402615506361700e+14 1.9818867879458444e-02 1.3378060416545539e+01
